"num_incomes","pan_inc_chg","pan_inc_chg_pct","pan_exp_chg","pan_exp_chg_pct","pan_fi_chg","pan_ret_date_chg","pan_financial_impact","age","fin_indy","fin_indy_num","fin_indy_pct","retire_invst_num","tgt_sf_wthdrw_rt","max_retire_sup","retire_exp","whn_fin_indy_num","fin_indy_lvl","retire_age","stp_whn_fin_indy","employer","role","ft_status","pt_status","gig_status","edu_status","housing","2020_gross_inc","2020_invst_save","political_grouped","race_eth_grouped","gender_grouped","edu_grouped","rel_status_grouped","children_grouped","country_grouped","industry_grouped","total_assets","total_debts","total_expenses"
2,"Stayed the same",0.05,"Decreased",0.05,"No change","No change","Neutral",41,0,5e+06,16,5e+06,3.5,30000,150000,0,NA,56,"Yes","Private corporation","Management - Upper","For an Organization (Employed)",NA,NA,"Not a student","Own",340000,138500,"Other","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Manufacturing",1438000,198000,190000
2,"Increased",0.05,"Decreased",0.05,"No change","No change","Positive",31,0,2200000,25,1e+06,3,20000,65000,0,NA,36,"Partially","Public corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",250000,85000,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Healthcare",817200,368000.01,111030.02
1,"Increased",0.05,"Stayed the same",0,"Increase","No change","Positive",26,0,650000,30,1200000,3.5,0,25000,0,NA,36,"Undecided","Public corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Rent",78000,42500,"Other","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Manufacturing",206000,1000,39900
2,"Stayed the same",0,"Decreased",0.05,"No change","No change","Positive",31,0,1750000,35,2750000,2.9,50000,80000,0,NA,41,"No","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Not a student","Own",4e+05,150000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",2104000,675000,183800
1,"Decreased",0.15,"Stayed the same",0,"No change","Become later","Neutral",36,0,2e+06,50,2500000,4,72000,80000,0,NA,46,"Undecided","Private corporation","Management - Middle / Lower","For an Organization (Employed)",NA,"For an Organization (Employed)","Not a student","Own",130000,19000,"Other","Asian or Pacific Islander","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Information Technology",985790,715000,97000
1,"Stayed the same",0,"Decreased",0.15,"No change","No change","Neutral",26,0,2500000,9.9,3e+06,3.3,37356,1e+05,0,NA,56,"No","Public agency","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Live with family or friends",154330,76500,"Democrat","Asian or Pacific Islander","Female","Doctorate or Master's Degree","In a Relationship","No Children","United States","Professional & Business Services",216114,0,76936
2,"Stayed the same",0,"Decreased",0.15,"No change","Become sooner","Positive",36,0,2960207,20.7,5e+06,3,0,150000,0,NA,56,"Yes","Public corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",303650,129030,"Republican","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Financial Services",1495105,676740,145787
2,"Stayed the same",0,"Stayed the same",0,"No change","No change","Neutral",31,0,1700000,31,1700000,3.5,NA,60000,0,NA,46,"Undecided","Private corporation",NA,"For an Organization (Employed)",NA,NA,"Student","Own",95000,40000,"Democrat","White / Caucasian","Female","Doctorate or Master's Degree","In a Relationship","No Children","United States","Education",705000,51000,29300
2,"Decreased",0.35,"Decreased",0.05,"No change","No change","Positive",26,0,1500000,17,1500000,4,0,60000,0,NA,36,"Undecided","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Own",115000,47000,"Other","American Indian or Alaskan Native","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Professional & Business Services",468000,185000,50600
2,"Stayed the same",0,"Stayed the same",0,"No change","No change","Neutral",36,0,1600000,30,1600000,3,55000,52000,0,NA,51,"Yes","Public agency","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",108576,50000,"Libertarian Party","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Public Administration (Civilian Government)",529544,39000,56274
1,"Stayed the same",0,"Decreased",0.05,"No change","No change","Neutral",26,0,3200000,2.1875,NA,2.5,20000,60000,0,NA,56,"Partially",NA,"Information Technology","For an Organization (Employed)",NA,NA,"Student","Rent",34500,16000,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Information Technology",62500,0,17700
1,"Decreased",0.15,"Stayed the same",0,"No change","Become sooner","Positive",26,0,750000,22,1e+06,4,25000,30000,0,NA,41,"Partially","Public agency","General Labor","For an Organization (Employed)",NA,NA,"Not a student","Rent",64000,24000,"Other","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Financial Services",229000,4000,39000
1,"Increased",0.15,"Decreased",0.15,"No change","Become sooner","Positive",26,0,2e+06,10,2e+06,3.33,NA,60000,0,NA,41,"Yes","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",110000,73133,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",230000,0,50371
2,"Increased",0.05,"Decreased",0.55,"Increase","Become sooner","Positive",31,0,1800000,32,2500000,3.5,55000,45000,0,NA,51,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",184000,21300,"Other","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",947800,189592,60381
1,"Stayed the same",0,"Decreased",0,"Decrease","Become sooner","Neutral",26,0,950000,12.5,950000,3.25,15000,40000,0,NA,41,"Undecided","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",80000,32000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",115000,1500,25600
1,"Decreased",0.55,"Decreased",0.05,"No change","No change","Positive",31,0,2e+06,16,1600000,3,0,60000,0,NA,46,"Partially","Private corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",118000,108000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",335000,0,26200
1,"Increased",0.25,"Decreased",0.05,"Increase","No change","Positive",31,0,1250000,15,1500000,3.5,NA,45000,0,NA,56,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Rent",99500,35000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",226000,5000,74000
2,"Decreased",0.35,"Decreased",0.55,NA,NA,"Positive",31,0,4e+06,53,5e+06,3,NA,1e+05,0,NA,NA,"Undecided","Private corporation","Information Technology","For Myself (Self-Employed)",NA,NA,"Not a student","Live with family or friends",4e+05,0,"Democrat","Asian or Pacific Islander","Female","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Financial Services",2100050,3e+05,197000
1,"Stayed the same",0,"Decreased",0.35,"No change","No change","Positive",26,0,1500000,8,3e+06,3.5,1652.1,94000,0,NA,51,"No","Public corporation","Management - Middle / Lower","For an Organization (Employed)",NA,NA,"Student","Rent",71568,49788,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Other Services",117365,697,32650
1,"Stayed the same",0,"Stayed the same",0,NA,"No change","Neutral",41,1,NA,NA,NA,NA,NA,NA,5e+06,"FI",46,"Partially","Private corporation","Management - Upper","For an Organization (Employed)",NA,NA,"Not a student","Own",290000,0,"Republican","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Information Technology",10700000,0,198400
1,"Increased",0.55,"Decreased",0.15,"No change","Become sooner","Neutral",26,0,2500000,20,3e+06,3,38628,1e+05,0,NA,56,"No","Private corporation","Consultant","For an Organization (Employed)",NA,NA,"Not a student","Live with family or friends",140000,0,"Democrat","Asian or Pacific Islander","Male","Doctorate or Master's Degree","Singles","No Children","United States","Professional & Business Services",555000,0,53830
1,"Increased",0.15,"Decreased",0.05,"Increase","Become sooner","Positive",36,0,1600000,73,1700000,3.44,27218,55000,0,NA,41,"Yes","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",185411,0,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Information Technology",2277001,354907,115708
1,"Stayed the same",0.15,"Decreased",0.05,"No change","No change","Positive",26,0,750000,20,1e+06,4.5,20000,35000,0,NA,NA,"Partially","Public corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Rent",85000,0,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Healthcare",192000,2000,17500
1,"Increased",0.15,"Decreased",0.15,"No change","No change","Positive",26,0,1500000,13.3,2500000,3,3e+05,120000,0,NA,46,"No","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",102000,0,"Democrat","Hispanic or Latino","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",523000,327000,42500
2,"Decreased",0.15,"Stayed the same",0,"No change","Become later","Negative",41,0,7500000,54,1.1e+07,3,60000,225000,0,NA,56,"Undecided","Public corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Rent",370000,145000,"Democrat","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","Have Children","United States","Information Technology",4295000,0,224600
1,"Decreased",0.05,"Decreased",0.05,"No change","No change","Neutral",26,0,2e+06,15,2e+06,4,NA,85000,0,NA,36,"Undecided","Self-employed","Professional (licensed / certificated)","For Myself (Self-Employed)",NA,NA,"Not a student","Own",212000,0,"Democrat","White / Caucasian","Male","High School or Less","In a Relationship","No Children","United States","Other Services",965000,25200,50484
1,"Increased",0.05,"Decreased",0.05,"No change","No change","Neutral",31,0,1e+06,44,1300000,3.2,0,40000,0,NA,46,"Partially","Public corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",133000,59200,"Other","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",1017000,307000,16440
1,"Stayed the same",0,"Decreased",0.05,"No change","No change","Positive",26,0,1e+06,15,1500000,5,60000,70000,0,NA,56,"Partially","Public agency","Information Technology","For an Organization (Employed)",NA,"For an Organization (Employed)","Not a student","Live with family or friends",75000,0,"Republican","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Information Technology",187000,0,7000
1,"Stayed the same",0,"Decreased",0.05,"No change","No change","Positive",31,0,1e+06,51,1200000,3.5,NA,45000,0,NA,41,"Yes","Private corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",120000,60000,"Democrat","White / Caucasian","Male","Bachelor's or Associate's Degree","Singles","No Children","United States","Other Services",872000,218000,60000
2,"Stayed the same",0,"Decreased",0.05,"Increase","No change","Positive",36,0,2e+06,39,3e+05,3.5,20000,70000,0,NA,46,"No","Private corporation","Professional (licensed / certificated)","For an Organization (Employed)",NA,NA,"Not a student","Own",296000,99000,"Libertarian Party","White / Caucasian","Male","Bachelor's or Associate's Degree","In a Relationship","Have Children","United States","Professional & Business Services",1051033,227000,140000
2,"Stayed the same",0,"Decreased",0.15,"No change","No change","Positive",31,0,1e+06,24,1e+06,4,20000,40000,0,NA,51,"Yes","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Own",164000,30000,"Other","White / Caucasian","Male","Doctorate or Master's Degree","In a Relationship","No Children","United States","Manufacturing",790000,3e+05,111000
1,"Stayed the same",0.05,"Decreased",0.25,"Increase","No change","Positive",26,0,2e+06,10,8e+06,3,10000,90000,0,NA,71,"No","Private corporation","Professional (non-licensed, certified)","For an Organization (Employed)",NA,NA,"Not a student","Own",98400,43000,"Democrat","Black or African American","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Manufacturing",276000,64000,50175
1,"Increased",0.05,"Decreased",0.45,"No change","No change","Positive",36,1,NA,NA,NA,NA,NA,NA,2100000,"FI",41,"Partially","Private corporation","Information Technology","For an Organization (Employed)",NA,NA,"Not a student","Own",156000,10000,"Other","Asian or Pacific Islander","Male","Bachelor's or Associate's Degree","In a Relationship","No Children","United States","Information Technology",2809000,5e+05,81684
